CustID,account_id,account_type,creditor,account_owner,int_rate,credit_limit,balance,utilization,open_date,closed_date,report_date,current_delq,worst_dlq
C106702,A65370,revolving,ABC Bank,individual,0.089357219,2500,992.8069356,0.397122774,9/25/13,,5/31/14,60-90DPD,>90DPD
C106823,A631450,revolving,TrendingClub,individual,0.090019935,7300,4577.663641,0.627077211,11/12/13,,5/29/14,<30DPD,<30DPD
C106823,A387443,instalment,Cooperative Capital,individual,0.081786408,,,,10/17/12,,5/31/14,<30DPD,<30DPD
C106823,A632325,revolving,Cooperative Capital,individual,0.096075114,6900,6555,0.95,3/31/14,,5/31/14,<30DPD,<30DPD
C106823,A901146,revolving,TrendingClub,individual,0.089008679,5900,2321.702054,0.393508823,8/19/12,,5/30/14,<30DPD,<30DPD
C106889,A630563,revolving,Rhyme,individual,0.081121736,7700,6697.512864,0.869806865,6/5/13,,5/31/14,<30DPD,<30DPD
C106889,A75306,revolving,Lord_P2P,individual,0.089357433,1400,921.3271213,0.658090801,8/31/12,,5/29/14,<30DPD,<30DPD
C106996,A673701,revolving,Uprise,individual,0.08632362,2400,1166.483129,0.486034637,10/1/13,,5/29/14,60-90DPD,>90DPD
C106996,A236472,revolving,Rhyme,individual,0.093296355,4300,993.9814141,0.231158468,2/10/14,,5/31/14,30-60DPD,30-60DPD
C107020,A247457,revolving,ABC Bank,individual,0.089931303,4100,2118.92246,0.516810356,3/13/13,,5/30/14,<30DPD,30-60DPD
C107020,A691022,revolving,ABC Bank,joint,0.095483724,,,,6/4/12,10/15/13,5/29/14,,30-60DPD
C107368,A272148,revolving,Uprise,individual,0.088206628,1000,0,0,1/16/13,,5/31/14,<30DPD,<30DPD
C107368,A947428,revolving,Bank of XYZ,individual,0.088518518,2700,1049.207867,0.388595506,11/28/13,,5/30/14,<30DPD,<30DPD
C107368,A90067,instalment,ABC Bank,individual,0.081041897,,,,5/26/14,,5/31/14,<30DPD,<30DPD
C107368,A636626,instalment,ABC Bank,individual,0.07676815,,,,11/22/12,,5/30/14,<30DPD,<30DPD
C107377,A351381,revolving,Bank of XYZ,individual,0.087834373,3800,3585.551637,0.94356622,10/8/13,,5/30/14,<30DPD,<30DPD
C107377,A558824,instalment,ABC Bank,individual,0.077622843,,,,9/15/13,,5/31/14,<30DPD,<30DPD
C107377,A4417,revolving,Bank of XYZ,individual,0.087580554,3100,1228.832952,0.396397727,11/12/12,,5/31/14,30-60DPD,30-60DPD
C107529,A411105,revolving,ABC Bank,individual,0.091924266,5600,3821.442826,0.682400505,7/21/13,,5/30/14,60-90DPD,60-90DPD
C107529,A385999,revolving,Bank of XYZ,individual,0.083855625,7200,3137.131775,0.435712747,8/6/12,,5/31/14,<30DPD,<30DPD
C107529,A969826,revolving,Cooperative Capital,individual,0.09037742,1700,591.9936211,0.348231542,11/7/12,,5/29/14,30-60DPD,30-60DPD
C107529,A420065,instalment,ABC Bank,individual,0.084224955,,,,10/26/12,,5/30/14,<30DPD,<30DPD
C107529,A908683,revolving,ABC Bank,joint,0.091108955,4000,2832.292907,0.708073227,4/4/13,,5/31/14,<30DPD,<30DPD
C107549,A921108,revolving,Cooperative Capital,individual,0.089718138,4000,593.062501,0.148265625,12/13/13,,5/29/14,<30DPD,<30DPD
C107584,A394163,instalment,Rhyme,individual,0.07932919,,,,9/16/12,,5/29/14,<30DPD,<30DPD
C107584,A232059,revolving,TrendingClub,individual,0.08431209,4600,1492.845829,0.324531702,4/20/13,,5/29/14,30-60DPD,30-60DPD
C107584,A209377,revolving,ABC Bank,joint,0.093164985,2900,1579.302777,0.544587165,11/18/12,,5/30/14,<30DPD,<30DPD
C107649,A634707,mortgage,Bank of XYZ,individual,0.060754713,,,,10/28/08,,5/31/14,30-60DPD,30-60DPD
C107649,A539840,mortgage,TrendingClub,individual,0.060521357,,,,3/7/12,,5/30/14,<30DPD,30-60DPD
C107656,A555376,revolving,ABC Bank,individual,0.090937733,7600,5434.105505,0.715013882,3/7/14,,5/31/14,<30DPD,<30DPD
C107656,A869658,revolving,ABC Bank,individual,0.09458165,7500,4423.580245,0.589810699,3/17/14,,5/29/14,60-90DPD,>90DPD
C107697,A97064,instalment,TrendingClub,individual,0.079923405,,,,9/17/13,,5/29/14,<30DPD,<30DPD
C107697,A173188,revolving,Bank of XYZ,joint,0.090251962,1300,616.2150862,0.474011605,1/1/13,,5/29/14,<30DPD,<30DPD
C107697,A202025,revolving,Bank of XYZ,individual,0.089628091,1600,495.5982382,0.309748899,5/11/13,,5/31/14,<30DPD,<30DPD
C107697,A315468,instalment,Cooperative Capital,individual,0.078823351,,,,12/29/12,,5/29/14,<30DPD,<30DPD
C107697,A844536,revolving,ABC Bank,individual,0.089747042,4400,2208.107063,0.501842514,12/10/13,,5/30/14,60-90DPD,60-90DPD
C107699,A760257,mortgage,Lord_P2P,individual,0.060915156,,,,1/1/14,,5/30/14,<30DPD,<30DPD
C107699,A538449,revolving,TrendingClub,individual,0.08787214,5500,1923.665187,0.349757307,9/13/12,,5/29/14,60-90DPD,60-90DPD
C107699,A373578,revolving,Uprise,individual,0.088234771,5000,3761.127726,0.752225545,11/16/13,,5/29/14,<30DPD,<30DPD
C107699,A161529,instalment,Bank of XYZ,individual,0.081055826,,,,10/14/13,,5/31/14,60-90DPD,60-90DPD
C107699,A89283,revolving,Cooperative Capital,individual,0.091391648,7000,0,0,4/5/13,,5/29/14,<30DPD,<30DPD
C107699,A621859,mortgage,TrendingClub,individual,0.05873868,,,,9/16/13,,5/29/14,<30DPD,<30DPD
C107699,A780479,revolving,Bank of XYZ,individual,0.093888334,5000,2759.778978,0.551955796,3/17/14,,5/29/14,<30DPD,30-60DPD
C108014,A130034,revolving,ABC Bank,individual,0.089053537,2700,1747.856655,0.647354317,6/9/13,,5/29/14,<30DPD,<30DPD
C108014,A93694,revolving,Bank of XYZ,individual,0.090183508,6400,2420.323512,0.378175549,4/6/13,,5/30/14,30-60DPD,30-60DPD
C108014,A816625,instalment,ABC Bank,individual,0.078286647,,,,10/25/13,,5/30/14,<30DPD,<30DPD
C108014,A183600,revolving,ABC Bank,individual,0.087496333,4300,1981.384492,0.460787091,1/11/13,,5/31/14,<30DPD,<30DPD
C108053,A214899,instalment,ABC Bank,individual,0.079238275,,,,3/23/13,,5/30/14,<30DPD,<30DPD
C108115,A876123,revolving,TrendingClub,individual,0.087191974,4000,1418.406506,0.354601627,3/24/13,,5/30/14,<30DPD,<30DPD
C108115,A662598,instalment,ABC Bank,joint,0.078193206,,,,10/4/12,,5/31/14,30-60DPD,30-60DPD
C108230,A703805,revolving,Bank of XYZ,individual,0.084964454,2900,1599.162695,0.551435412,1/14/14,,5/31/14,<30DPD,<30DPD
C108436,A625574,revolving,Cooperative Capital,individual,0.087093953,1100,0,0,6/3/13,,5/29/14,30-60DPD,30-60DPD
C108436,A818438,instalment,Uprise,individual,0.082995917,,,,11/5/12,,5/31/14,60-90DPD,60-90DPD
C108436,A305269,instalment,ABC Bank,individual,0.081264974,,,,10/12/13,,5/31/14,<30DPD,<30DPD
C108436,A233118,instalment,TrendingClub,individual,0.076676221,,,,3/24/13,,5/29/14,<30DPD,<30DPD
C108436,A538520,revolving,Bank of XYZ,individual,0.08983467,1000,146.9284345,0.146928435,6/28/13,,5/30/14,<30DPD,<30DPD
C108436,A884434,instalment,ABC Bank,individual,0.080736192,,,,11/30/13,,5/29/14,<30DPD,<30DPD
C108436,A264445,revolving,ABC Bank,individual,0.088879664,7500,5515.475201,0.735396693,2/3/14,,5/31/14,<30DPD,<30DPD
C108500,A28004,revolving,ABC Bank,individual,0.094824601,4500,4275,0.95,12/19/13,,5/31/14,<30DPD,30-60DPD
C108500,A336062,revolving,ABC Bank,individual,0.086324483,1600,61.80232692,0.038626454,1/21/13,,5/31/14,<30DPD,<30DPD
C108500,A120741,revolving,Bank of XYZ,individual,0.089301199,7600,2293.125293,0.301727012,4/15/13,,5/30/14,<30DPD,<30DPD
C108842,A444649,revolving,Bank of XYZ,individual,0.092827468,7400,4978.703624,0.672797787,9/18/13,,5/31/14,>90DPD,>90DPD
C108842,A646412,revolving,ABC Bank,individual,0.086325673,5400,3505.113333,0.649095062,7/9/12,,5/31/14,<30DPD,<30DPD
C108842,A716595,revolving,Cooperative Capital,individual,0.094363558,2100,1160.991057,0.552852884,4/18/14,,5/31/14,<30DPD,<30DPD
C108842,A930314,mortgage,Bank of XYZ,individual,0.060933537,,,,10/28/04,,5/31/14,<30DPD,<30DPD
C108890,A769622,revolving,ABC Bank,individual,0.09219668,3500,467.0360971,0.133438885,9/14/13,,5/31/14,60-90DPD,60-90DPD
C108890,A768035,revolving,Bank of XYZ,individual,0.090859124,3300,1324.073981,0.40123454,5/16/14,,5/30/14,<30DPD,<30DPD
C108890,A37563,revolving,Lord_P2P,individual,0.086818942,5000,2313.683464,0.462736693,1/5/14,,5/29/14,<30DPD,<30DPD
C108904,A726429,revolving,Rhyme,individual,0.089551661,4000,2013.582256,0.503395564,8/4/13,,5/29/14,30-60DPD,30-60DPD
C108939,A523223,revolving,TrendingClub,individual,0.091882156,5000,1483.686042,0.296737208,12/9/13,,5/31/14,<30DPD,<30DPD
C108939,A901943,revolving,Rhyme,individual,0.09114511,5300,1871.994783,0.353206563,2/8/14,,5/29/14,60-90DPD,60-90DPD
C108939,A660262,revolving,TrendingClub,individual,0.087566813,2600,1163.171178,0.44737353,7/22/12,,5/31/14,>90DPD,>90DPD
C109058,A356922,revolving,TrendingClub,individual,0.090472738,7800,1521.594768,0.195076252,11/28/12,,5/30/14,<30DPD,<30DPD
C109129,A735046,instalment,ABC Bank,individual,0.078587276,,,,1/14/13,,5/29/14,<30DPD,<30DPD
C109129,A663089,revolving,Bank of XYZ,individual,0.08491657,4400,2760.937184,0.627485724,5/14/14,,5/29/14,60-90DPD,>90DPD
C109129,A123621,revolving,Rhyme,individual,0.093547333,7200,5859.943511,0.813881043,1/13/13,,5/30/14,<30DPD,<30DPD
C109129,A76316,revolving,ABC Bank,individual,0.087310357,2700,2529.010796,0.936670665,11/23/13,,5/30/14,<30DPD,60-90DPD
C109142,A867199,revolving,ABC Bank,individual,0.086687959,3700,1639.18556,0.443023124,1/5/14,,5/30/14,<30DPD,>90DPD
C109142,A405559,revolving,TrendingClub,individual,0.087798291,5400,2181.595895,0.40399924,2/22/13,,5/29/14,<30DPD,<30DPD
C109142,A501176,revolving,Uprise,individual,0.097505947,4700,2738.673756,0.582696544,10/28/13,,5/30/14,<30DPD,>90DPD
C109145,A71282,mortgage,Bank of XYZ,individual,0.06053332,,,,4/18/10,,5/29/14,<30DPD,<30DPD
C109145,A99045,instalment,ABC Bank,individual,0.079941728,,,,8/14/13,,5/29/14,<30DPD,<30DPD
C109145,A932748,revolving,Bank of XYZ,individual,0.084825249,5600,1790.744662,0.319775832,1/19/13,,5/31/14,<30DPD,<30DPD
C109145,A488244,revolving,ABC Bank,joint,0.093802847,6900,6080.541498,0.881237898,8/24/13,,5/29/14,<30DPD,<30DPD
C109165,A388749,revolving,ABC Bank,individual,0.090749347,2100,0,0,5/23/14,,5/29/14,60-90DPD,60-90DPD
C109165,A784761,revolving,ABC Bank,individual,0.088053148,1100,142.8836139,0.129894194,2/5/13,,5/30/14,<30DPD,<30DPD
C109165,A391144,revolving,Bank of XYZ,individual,0.098234105,7400,1149.2503,0.155304095,5/2/13,,5/29/14,<30DPD,<30DPD
C109165,A582897,revolving,Bank of XYZ,individual,0.090409576,7900,7505,0.95,11/10/12,,5/31/14,<30DPD,30-60DPD
C109194,A508641,revolving,ABC Bank,individual,0.08861801,4400,1754.90301,0.398841593,3/24/14,,5/29/14,<30DPD,<30DPD
C109194,A482343,revolving,Bank of XYZ,joint,0.088182358,1000,395.811229,0.395811229,12/16/12,,5/29/14,<30DPD,<30DPD
C109195,A978858,revolving,TrendingClub,individual,0.090784982,7800,7000.944683,0.897557011,3/29/14,,5/30/14,<30DPD,<30DPD
C109195,A750459,revolving,TrendingClub,individual,0.091992355,5100,1851.82516,0.363102973,12/8/12,,5/30/14,<30DPD,<30DPD
C109195,A414319,revolving,Uprise,individual,0.09256166,5400,3781.385648,0.700256601,4/21/14,,5/29/14,<30DPD,<30DPD
C109195,A161590,revolving,ABC Bank,individual,0.084426259,3800,1568.659465,0.412805122,5/16/13,,5/31/14,60-90DPD,60-90DPD
C109195,A612445,revolving,Rhyme,joint,0.088397431,,,,9/6/12,4/26/14,5/29/14,,60-90DPD
C109195,A966975,mortgage,ABC Bank,individual,0.061067051,,,,10/30/11,,5/30/14,<30DPD,<30DPD
C109195,A371928,revolving,ABC Bank,individual,0.098283852,1800,684.9311178,0.380517288,6/17/13,,5/30/14,60-90DPD,60-90DPD
C109293,A819988,revolving,Uprise,individual,0.090139359,3300,1552.979214,0.470599762,7/30/13,,5/29/14,<30DPD,<30DPD
C109435,A919855,revolving,Uprise,individual,0.089106091,7700,3489.757811,0.4532153,9/25/13,,5/29/14,<30DPD,<30DPD
C109435,A76760,revolving,ABC Bank,individual,0.09301106,2800,1655.141345,0.591121909,9/2/12,,5/31/14,<30DPD,<30DPD
C109435,A593189,revolving,Lord_P2P,individual,0.085493303,1800,396.0675991,0.220037555,3/4/14,,5/29/14,<30DPD,<30DPD
C109435,A671118,revolving,ABC Bank,individual,0.093286439,6400,2203.074922,0.344230457,5/1/13,,5/31/14,<30DPD,<30DPD
C109435,A786894,revolving,ABC Bank,individual,0.093154877,2500,997.1485042,0.398859402,1/28/14,,5/31/14,30-60DPD,30-60DPD
C109435,A116874,revolving,Bank of XYZ,individual,0.092445376,7400,4799.225596,0.648544,2/9/13,,5/31/14,<30DPD,<30DPD
C109435,A993444,revolving,ABC Bank,individual,0.087559995,5200,4637.184358,0.891766223,9/2/12,,5/31/14,<30DPD,60-90DPD
C109561,A124614,revolving,Bank of XYZ,individual,0.094589672,7000,6650,0.95,4/10/14,,5/31/14,60-90DPD,>90DPD
C109561,A498202,revolving,Cooperative Capital,individual,0.090620831,3600,1300.276831,0.361188009,12/14/12,,5/31/14,<30DPD,<30DPD
C109561,A757812,revolving,Cooperative Capital,individual,0.088583204,5100,2142.981895,0.420192528,9/7/13,,5/31/14,<30DPD,<30DPD
C109723,A257605,instalment,Bank of XYZ,individual,0.080090582,,,,10/5/13,,5/31/14,60-90DPD,60-90DPD
C109723,A486441,mortgage,Bank of XYZ,individual,0.061628216,,,,6/5/09,,5/30/14,<30DPD,<30DPD
C109723,A701868,mortgage,Bank of XYZ,individual,0.05970755,,,,12/15/13,,5/30/14,<30DPD,<30DPD
C109723,A747100,revolving,Rhyme,joint,0.082496722,6700,929.2230477,0.138690007,12/9/12,,5/31/14,<30DPD,<30DPD
C109725,A68375,revolving,Lord_P2P,individual,0.086746028,5700,1336.549497,0.234482368,7/15/13,,5/29/14,<30DPD,<30DPD
C109725,A567134,revolving,Uprise,joint,0.093883579,3400,1553.881657,0.457024017,1/24/13,,5/30/14,<30DPD,<30DPD
C109725,A524291,revolving,ABC Bank,individual,0.091492046,2700,2565,0.95,10/16/13,,5/30/14,<30DPD,60-90DPD
C109725,A710769,revolving,ABC Bank,individual,0.089698666,4800,4560,0.95,9/12/13,,5/30/14,<30DPD,<30DPD
C109725,A238203,revolving,ABC Bank,individual,0.08527836,5700,5000.647925,0.877306654,8/12/12,,5/30/14,<30DPD,<30DPD
C109966,A527572,revolving,Cooperative Capital,individual,0.085321525,7200,5850.683294,0.812594902,12/2/12,,5/29/14,<30DPD,<30DPD
C109966,A534254,revolving,Cooperative Capital,individual,0.089923413,5000,2300.403526,0.460080705,10/15/13,,5/31/14,<30DPD,60-90DPD
C110077,A53497,revolving,ABC Bank,individual,0.088725797,,,,8/26/12,3/26/14,5/30/14,,<30DPD
C110077,A746269,revolving,Bank of XYZ,individual,0.09295587,7500,2113.057495,0.281740999,9/20/13,,5/31/14,<30DPD,<30DPD
C110127,A834245,revolving,Bank of XYZ,individual,0.088205507,5300,1678.427172,0.316684372,7/18/13,,5/30/14,<30DPD,<30DPD
C110127,A110210,revolving,ABC Bank,individual,0.086566267,6600,3103.014002,0.470153637,8/7/13,,5/29/14,<30DPD,<30DPD
C110131,A733118,revolving,Uprise,individual,0.090691321,4500,1983.089512,0.440686558,1/5/14,,5/29/14,<30DPD,<30DPD
C110131,A376606,revolving,ABC Bank,individual,0.084206148,,,,5/28/13,6/11/14,5/29/14,,<30DPD
C110131,A677236,revolving,Bank of XYZ,individual,0.095207817,7200,6690.450312,0.92922921,12/9/13,,5/31/14,30-60DPD,30-60DPD
C110214,A862310,revolving,Rhyme,individual,0.090682611,5700,828.8400265,0.145410531,10/13/12,,5/30/14,<30DPD,<30DPD
C110214,A726321,revolving,ABC Bank,individual,0.093033607,7100,0,0,5/22/14,,5/29/14,<30DPD,<30DPD
C110214,A451856,instalment,Uprise,joint,0.07787164,,,,3/11/14,,5/31/14,60-90DPD,60-90DPD
C110214,A967532,mortgage,Bank of XYZ,individual,0.059591903,,,,1/23/10,,5/29/14,>90DPD,>90DPD
C110214,A592293,revolving,Cooperative Capital,individual,0.08995671,7900,6903.142282,0.873815479,9/6/13,,5/30/14,<30DPD,30-60DPD
C110214,A522421,revolving,TrendingClub,individual,0.090356612,4400,1593.795359,0.362226218,3/19/14,,5/29/14,<30DPD,<30DPD
C110444,A405675,revolving,TrendingClub,individual,0.091550891,5500,1945.96416,0.353811665,7/29/12,,5/30/14,<30DPD,<30DPD
C110536,A289667,mortgage,Bank of XYZ,individual,0.058745838,,,,2/13/12,,5/29/14,60-90DPD,>90DPD
C110536,A769249,revolving,Bank of XYZ,individual,0.091576536,5200,2360.739768,0.453988417,5/18/14,,5/30/14,<30DPD,<30DPD
C110536,A603004,instalment,ABC Bank,individual,0.080641281,,,,6/28/12,,5/31/14,<30DPD,<30DPD
C110548,A662629,revolving,ABC Bank,individual,0.094508941,5100,173.1459546,0.033950187,11/17/13,,5/30/14,<30DPD,<30DPD
C110548,A577977,revolving,Lord_P2P,individual,0.08212912,3100,1687.783824,0.544446395,2/16/13,,5/31/14,<30DPD,30-60DPD
C110810,A67058,revolving,Uprise,individual,0.089998925,1900,0,0,11/1/13,,5/31/14,60-90DPD,60-90DPD
C110810,A25091,instalment,Uprise,individual,0.078736043,,,,6/7/13,,5/31/14,<30DPD,<30DPD
C110810,A743521,revolving,ABC Bank,individual,0.087043492,3400,3230,0.95,7/22/13,,5/30/14,30-60DPD,>90DPD
C110810,A953206,revolving,Bank of XYZ,individual,0.089791329,7800,5184.286545,0.664652121,7/26/13,,5/31/14,<30DPD,<30DPD
C110810,A329860,revolving,Bank of XYZ,individual,0.090391464,6300,1722.789233,0.273458608,4/21/13,,5/29/14,<30DPD,<30DPD
C110860,A738014,revolving,Bank of XYZ,individual,0.093794889,5300,2694.057407,0.508312718,3/27/14,,5/30/14,30-60DPD,30-60DPD
C110860,A387757,instalment,Cooperative Capital,individual,0.080750455,,,,5/9/14,,5/30/14,<30DPD,<30DPD
C110860,A97951,revolving,ABC Bank,individual,0.088357242,4500,2353.528273,0.523006283,3/7/14,,5/31/14,60-90DPD,60-90DPD
C110860,A611419,instalment,TrendingClub,individual,0.078103141,,,,3/29/14,,5/31/14,<30DPD,<30DPD
C110860,A308872,revolving,Bank of XYZ,individual,0.093059517,5700,2788.13023,0.489145654,5/31/13,,5/29/14,60-90DPD,60-90DPD
C110904,A751300,revolving,ABC Bank,individual,0.090922327,2800,2164.0254,0.772866214,1/14/14,,5/30/14,<30DPD,30-60DPD
C110904,A937654,revolving,ABC Bank,individual,0.085683448,2200,2090,0.95,12/6/12,,5/30/14,>90DPD,>90DPD
C110904,A627546,revolving,Bank of XYZ,individual,0.092610387,,,,1/10/13,6/25/14,5/30/14,,<30DPD
C110977,A684842,instalment,Uprise,individual,0.082232502,,,,9/25/13,,5/30/14,<30DPD,<30DPD
C110977,A168293,revolving,ABC Bank,individual,0.086975261,2700,1008.189912,0.373403671,10/8/12,,5/31/14,<30DPD,<30DPD
C110977,A131290,mortgage,Bank of XYZ,individual,0.062154466,,,,7/29/11,,5/30/14,<30DPD,<30DPD
C111017,A281320,revolving,Rhyme,individual,0.08600099,7300,6338.584648,0.868299267,8/27/13,,5/30/14,>90DPD,>90DPD
C111017,A489076,revolving,Bank of XYZ,individual,0.082732539,4000,3696.503091,0.924125773,10/24/13,,5/30/14,<30DPD,<30DPD
C111017,A775313,revolving,TrendingClub,individual,0.088769814,1000,849.2663729,0.849266373,5/17/13,,5/29/14,30-60DPD,30-60DPD
C112000,A514879,revolving,Bank of XYZ,individual,0.08575883,4600,1350.43416,0.293572643,12/7/12,,5/31/14,<30DPD,<30DPD
C112000,A422707,revolving,Bank of XYZ,individual,0.08865466,3800,2451.762854,0.645200751,6/25/13,,5/29/14,<30DPD,<30DPD
C112129,A439589,revolving,Cooperative Capital,individual,0.08779699,3400,1385.363413,0.407459827,5/28/14,,5/29/14,<30DPD,<30DPD
C112129,A1312,mortgage,Uprise,joint,0.0595349,,,,9/21/05,,5/31/14,<30DPD,<30DPD
C112129,A387642,instalment,Cooperative Capital,joint,0.079342552,,,,7/1/12,,5/31/14,<30DPD,30-60DPD
C112129,A971483,revolving,Bank of XYZ,individual,0.086433256,3500,3325,0.95,5/6/14,,5/30/14,<30DPD,<30DPD
C112240,A873393,revolving,Cooperative Capital,individual,0.094343638,3300,1004.067252,0.304262804,2/12/13,,5/31/14,<30DPD,<30DPD
C112240,A910086,revolving,Lord_P2P,individual,0.090703171,6900,6555,0.95,3/8/13,,5/29/14,30-60DPD,30-60DPD
C112240,A1424,revolving,Bank of XYZ,individual,0.089389768,4500,0,0,9/3/13,,5/31/14,<30DPD,<30DPD
C112242,A859676,revolving,Uprise,individual,0.091114808,3400,2695.778366,0.79287599,7/21/12,,5/30/14,30-60DPD,30-60DPD
C112242,A614153,revolving,Lord_P2P,individual,0.088715072,3800,0,0,10/7/12,,5/29/14,30-60DPD,30-60DPD
C112242,A597834,revolving,Uprise,individual,0.095070589,1400,1028.265964,0.734475689,11/14/12,,5/29/14,<30DPD,<30DPD
C112242,A516559,revolving,ABC Bank,individual,0.093555557,4600,2799.475087,0.608581541,9/5/12,,5/29/14,<30DPD,30-60DPD
C112274,A913912,revolving,ABC Bank,individual,0.090236853,7400,7030,0.95,9/26/13,,5/30/14,<30DPD,<30DPD
C112274,A737747,instalment,Bank of XYZ,individual,0.078015555,,,,10/14/13,,5/29/14,<30DPD,<30DPD
C112482,A796971,revolving,Rhyme,individual,0.090961055,5100,3097.652666,0.607382876,2/16/14,,5/31/14,<30DPD,<30DPD
C112482,A941883,instalment,Bank of XYZ,individual,0.077583136,,,,2/27/14,,5/31/14,<30DPD,<30DPD
C112482,A58957,instalment,Rhyme,individual,0.077958604,,,,3/26/13,,5/30/14,30-60DPD,30-60DPD
C112593,A196150,instalment,Cooperative Capital,individual,0.080621492,,,,11/16/12,,5/31/14,<30DPD,<30DPD
C112593,A542878,revolving,ABC Bank,individual,0.089179925,6000,1554.508399,0.259084733,7/30/12,,5/31/14,<30DPD,<30DPD
C112593,A653945,revolving,Lord_P2P,individual,0.085738306,3200,904.0593857,0.282518558,8/31/13,,5/29/14,<30DPD,<30DPD
C112654,A917064,revolving,Cooperative Capital,individual,0.086989845,7100,3473.025396,0.489158507,10/2/13,,5/31/14,<30DPD,<30DPD
C112654,A521727,revolving,Lord_P2P,individual,0.08802085,3500,669.2857044,0.191224487,9/24/13,,5/31/14,<30DPD,<30DPD
C112670,A995444,instalment,Rhyme,individual,0.080300166,,,,8/16/12,6/9/14,5/29/14,,<30DPD
C112774,A150116,revolving,ABC Bank,individual,0.088668193,4200,470.1046865,0.111929687,2/9/14,,5/30/14,60-90DPD,60-90DPD
C112774,A350,revolving,Bank of XYZ,individual,0.090745342,5600,2917.516142,0.520985025,3/9/13,,5/29/14,<30DPD,<30DPD
C112814,A881310,instalment,Rhyme,individual,0.078325723,,,,8/12/12,10/17/13,5/29/14,,<30DPD
C112854,A913387,revolving,ABC Bank,individual,0.092425108,1300,596.8720494,0.459132346,2/22/14,,5/30/14,<30DPD,<30DPD
C112854,A898779,revolving,Bank of XYZ,individual,0.095316694,4100,3895,0.95,8/14/12,,5/30/14,30-60DPD,60-90DPD
C112854,A445774,revolving,ABC Bank,individual,0.088545462,3900,2570.484475,0.659098583,11/4/12,,5/31/14,30-60DPD,30-60DPD
