CustID,inquiry_id,inquiry_date,inquiry_type,report_date,application_decision
C110904,Inq_100734,2014-08-31,revolving,2014-05-31,approved
C110977,Inq_394848,2014-05-26,revolving,2014-05-31,approved
C110977,Inq_944143,2014-06-30,revolving,2014-05-31,denied
C110977,Inq_496549,2014-08-05,instalment,2014-05-31,approved
C110977,Inq_281678,2014-06-14,rental_application,2014-05-31,approved
C111017,Inq_767498,2014-09-03,mortgage,2014-05-31,approved
C111017,Inq_307949,2014-06-16,revolving,2014-05-31,approved
C111017,Inq_672341,2014-09-03,revolving,2014-05-31,approved
C111017,Inq_821982,2014-09-03,mortgage,2014-05-31,approved
C111017,Inq_649446,2014-08-10,revolving,2014-05-31,approved
C112000,Inq_896843,2014-07-31,revolving,2014-05-31,approved
C112000,Inq_730956,2014-08-02,rental_application,2014-05-31,approved
C112000,Inq_795127,2014-09-12,revolving,2014-05-31,approved
C112000,Inq_457896,2014-07-19,revolving,2014-05-31,approved
C112000,Inq_277404,2014-09-10,rental_application,2014-05-31,approved
C112129,Inq_957603,2014-05-15,revolving,2014-05-31,approved
C112129,Inq_409057,2014-07-20,rental_application,2014-05-31,approved
C112129,Inq_225254,2014-06-18,revolving,2014-05-31,approved
C112129,Inq_407832,2014-04-28,revolving,2014-05-31,approved
C112129,Inq_486663,2014-04-29,revolving,2014-05-31,denied
C112240,Inq_607295,2014-08-06,revolving,2014-05-31,approved
C112240,Inq_314141,2014-09-25,revolving,2014-05-31,denied
C112242,Inq_245903,2014-06-13,revolving,2014-05-31,approved
C112242,Inq_588810,2014-03-10,revolving,2014-05-31,denied
C112242,Inq_475822,2014-06-30,rental_application,2014-05-31,approved
C112242,Inq_453603,2014-05-06,revolving,2014-05-31,approved
C112274,Inq_310730,2014-06-21,revolving,2014-05-31,approved
C112274,Inq_748861,2014-04-28,instalment,2014-05-31,approved
C112274,Inq_235468,2014-06-11,revolving,2014-05-31,approved
C112274,Inq_881422,2014-04-12,revolving,2014-05-31,denied
C112482,Inq_303040,2014-07-15,revolving,2014-05-31,approved
C112482,Inq_766681,2014-07-27,rental_application,2014-05-31,approved
C112482,Inq_959607,2014-07-02,revolving,2014-05-31,approved
C112593,Inq_932420,2014-06-23,instalment,2014-05-31,approved
C112593,Inq_232903,2014-07-01,revolving,2014-05-31,denied
C112593,Inq_694580,2014-08-24,revolving,2014-05-31,approved
C112593,Inq_929419,2014-07-03,mortgage,2014-05-31,approved
C112593,Inq_353396,2014-05-25,rental_application,2014-05-31,denied
C112593,Inq_947893,2014-05-21,revolving,2014-05-31,approved
C112654,Inq_185308,2014-05-05,revolving,2014-05-31,approved
C112670,Inq_521703,2014-03-28,instalment,2014-05-31,approved
C112670,Inq_555047,2014-05-02,instalment,2014-05-31,denied
C112774,Inq_728013,2014-09-25,mortgage,2014-05-31,approved
C112814,Inq_135406,2014-05-30,revolving,2014-05-31,approved
C112814,Inq_589066,2014-06-05,revolving,2014-05-31,approved
C112814,Inq_900431,2014-07-11,rental_application,2014-05-31,approved
C112814,Inq_920751,2014-07-29,instalment,2014-05-31,approved
C112854,Inq_764644,2014-07-18,revolving,2014-05-31,approved
C112854,Inq_272090,2014-05-01,revolving,2014-05-31,approved
C112930,Inq_687677,2014-07-27,rental_application,2014-05-31,approved
C112930,Inq_400701,2014-04-23,mortgage,2014-05-31,approved
C112930,Inq_974593,2014-07-26,instalment,2014-05-31,approved
C113025,Inq_977796,2014-05-27,revolving,2014-05-31,approved
C113293,Inq_776473,2014-04-15,revolving,2014-05-31,approved
C113293,Inq_928229,2014-07-02,revolving,2014-05-31,denied
C113344,Inq_184205,2014-06-27,revolving,2014-05-31,approved
C113344,Inq_900928,2014-06-01,revolving,2014-05-31,approved
C113369,Inq_563604,2014-09-11,rental_application,2014-05-31,approved
C113372,Inq_956572,2014-07-13,revolving,2014-05-31,approved
C113372,Inq_962769,2014-06-19,revolving,2014-05-31,approved
C113444,Inq_611848,2014-07-18,rental_application,2014-05-31,approved
C113444,Inq_374437,2014-08-31,rental_application,2014-05-31,approved
C113444,Inq_369501,2014-06-11,instalment,2014-05-31,approved
C113668,Inq_639336,2014-06-05,revolving,2014-05-31,approved
C113668,Inq_172329,2014-06-07,revolving,2014-05-31,approved
C113668,Inq_306748,2014-05-02,mortgage,2014-05-31,approved
C113668,Inq_687635,2014-08-04,revolving,2014-05-31,approved
C113668,Inq_968171,2014-04-29,revolving,2014-05-31,approved
C113668,Inq_583087,2014-07-17,instalment,2014-05-31,approved
C113931,Inq_713003,2014-03-20,revolving,2014-05-31,approved
C113931,Inq_113467,2014-06-10,revolving,2014-05-31,approved
C113961,Inq_155756,2014-08-14,revolving,2014-05-31,denied
C113961,Inq_579240,2014-07-10,revolving,2014-05-31,approved
C113961,Inq_160318,2014-09-01,revolving,2014-05-31,approved
C113961,Inq_358991,2014-08-26,mortgage,2014-05-31,denied
C113989,Inq_343352,2014-05-13,revolving,2014-05-31,approved
C113989,Inq_784295,2014-04-02,revolving,2014-05-31,denied
C114003,Inq_823129,2014-07-14,revolving,2014-05-31,approved
C114003,Inq_982229,2014-07-04,revolving,2014-05-31,approved
C114003,Inq_677543,2014-06-06,revolving,2014-05-31,denied
C114016,Inq_267272,2014-08-14,revolving,2014-05-31,denied
C114016,Inq_686542,2014-05-21,revolving,2014-05-31,approved
C114016,Inq_714109,2014-05-02,rental_application,2014-05-31,approved
C114131,Inq_496193,2014-06-19,mortgage,2014-05-31,approved
C114131,Inq_533045,2014-06-06,revolving,2014-05-31,approved
C114131,Inq_501807,2014-07-04,instalment,2014-05-31,approved
C114131,Inq_902286,2014-07-30,mortgage,2014-05-31,approved
C114131,Inq_862520,2014-05-15,revolving,2014-05-31,approved
C114511,Inq_423397,2014-05-09,revolving,2014-05-31,denied
C114511,Inq_840920,2014-08-03,instalment,2014-05-31,approved
C114511,Inq_894969,2014-04-07,revolving,2014-05-31,approved
C114784,Inq_552080,2014-08-17,revolving,2014-05-31,denied
C114784,Inq_734394,2014-07-18,rental_application,2014-05-31,approved
C114982,Inq_102695,2014-05-21,mortgage,2014-05-31,approved
C114982,Inq_317716,2014-06-25,revolving,2014-05-31,denied
C114982,Inq_295264,2014-06-12,revolving,2014-05-31,denied
C114982,Inq_383788,2014-05-25,revolving,2014-05-31,approved
C115060,Inq_303453,2014-03-12,revolving,2014-05-31,approved
C115060,Inq_251633,2014-05-23,rental_application,2014-05-31,denied
C115060,Inq_175079,2014-05-02,mortgage,2014-05-31,approved
C115060,Inq_764374,2014-04-17,revolving,2014-05-31,approved
C115060,Inq_525124,2014-05-10,revolving,2014-05-31,approved
C115094,Inq_289844,2014-05-23,revolving,2014-05-31,approved
C115094,Inq_917396,2014-04-12,rental_application,2014-05-31,approved
C115272,Inq_785463,2014-03-27,revolving,2014-05-31,approved
C115272,Inq_456818,2014-05-01,revolving,2014-05-31,approved
C115272,Inq_425588,2014-05-08,rental_application,2014-05-31,approved
C115272,Inq_420618,2014-05-13,revolving,2014-05-31,denied
C115272,Inq_748001,2014-05-26,revolving,2014-05-31,denied
C115272,Inq_479712,2014-06-11,revolving,2014-05-31,approved
C115279,Inq_804470,2014-07-17,instalment,2014-05-31,denied
C115337,Inq_584915,2014-03-19,revolving,2014-05-31,approved
C115337,Inq_636206,2014-05-25,rental_application,2014-05-31,approved
C115337,Inq_212476,2014-06-01,revolving,2014-05-31,approved
C115390,Inq_738936,2014-05-30,revolving,2014-05-31,approved
C115390,Inq_240087,2014-03-19,rental_application,2014-05-31,approved
C115390,Inq_701530,2014-05-01,revolving,2014-05-31,approved
C115390,Inq_667646,2014-05-27,revolving,2014-05-31,approved
C115390,Inq_374380,2014-06-12,rental_application,2014-05-31,approved
C115390,Inq_723811,2014-04-26,mortgage,2014-05-31,denied
C115420,Inq_145152,2014-05-27,instalment,2014-05-31,approved
C115420,Inq_129979,2014-07-15,revolving,2014-05-31,denied
C115420,Inq_150170,2014-06-02,revolving,2014-05-31,denied
C115420,Inq_358423,2014-06-09,revolving,2014-05-31,approved
C115505,Inq_133593,2014-05-24,mortgage,2014-05-31,approved
C115505,Inq_275300,2014-07-05,revolving,2014-05-31,approved
C115505,Inq_419046,2014-08-24,instalment,2014-05-31,approved
C115505,Inq_728322,2014-08-31,mortgage,2014-05-31,approved
C115618,Inq_977537,2014-07-18,revolving,2014-05-31,approved
C115618,Inq_201865,2014-07-25,revolving,2014-05-31,denied
C115618,Inq_998808,2014-06-23,revolving,2014-05-31,approved
C115751,Inq_522042,2014-05-14,revolving,2014-05-31,denied
C115751,Inq_388541,2014-06-04,revolving,2014-05-31,approved
C115754,Inq_488778,2014-07-21,mortgage,2014-05-31,approved
C115754,Inq_208954,2014-06-12,rental_application,2014-05-31,approved
C115754,Inq_780751,2014-05-18,mortgage,2014-05-31,denied
C115781,Inq_311853,2014-04-27,rental_application,2014-05-31,denied
C115781,Inq_677211,2014-06-13,revolving,2014-05-31,denied
C115781,Inq_986946,2014-05-15,mortgage,2014-05-31,approved
C115781,Inq_331133,2014-06-03,revolving,2014-05-31,approved
C115781,Inq_568002,2014-05-27,revolving,2014-05-31,denied
C115803,Inq_255645,2014-04-28,revolving,2014-05-31,approved
C115803,Inq_949789,2014-04-30,revolving,2014-05-31,approved
C116110,Inq_243166,2014-06-06,rental_application,2014-05-31,approved
C116169,Inq_746620,2014-07-01,revolving,2014-05-31,approved
C116169,Inq_773232,2014-07-12,instalment,2014-05-31,approved
C116188,Inq_626062,2014-06-15,revolving,2014-05-31,approved
C116188,Inq_387474,2014-09-17,revolving,2014-05-31,approved
C116188,Inq_168175,2014-07-11,rental_application,2014-05-31,approved
C116188,Inq_103452,2014-08-30,rental_application,2014-05-31,approved
C116221,Inq_616408,2014-05-23,revolving,2014-05-31,approved
C116221,Inq_907935,2014-07-19,instalment,2014-05-31,approved
C116285,Inq_373622,2014-07-11,mortgage,2014-05-31,approved
C116285,Inq_104222,2014-04-02,rental_application,2014-05-31,denied
C116285,Inq_835805,2014-03-27,revolving,2014-05-31,approved
C116285,Inq_126647,2014-04-22,rental_application,2014-05-31,approved
C116285,Inq_705346,2014-06-05,mortgage,2014-05-31,approved
C116342,Inq_227448,2014-05-29,revolving,2014-05-31,approved
C116342,Inq_252202,2014-07-04,revolving,2014-05-31,approved
C116342,Inq_833129,2014-06-01,revolving,2014-05-31,approved
C116342,Inq_798716,2014-05-01,mortgage,2014-05-31,denied
C116342,Inq_360932,2014-07-15,revolving,2014-05-31,denied
C116450,Inq_884470,2014-04-21,revolving,2014-05-31,approved
C116500,Inq_710843,2014-06-03,revolving,2014-05-31,denied
C116500,Inq_395338,2014-07-27,revolving,2014-05-31,approved
C116500,Inq_726197,2014-05-23,mortgage,2014-05-31,approved
C116500,Inq_904710,2014-05-21,revolving,2014-05-31,denied
C116622,Inq_711075,2014-05-21,revolving,2014-05-31,approved
C116622,Inq_996353,2014-05-04,rental_application,2014-05-31,approved
C116622,Inq_227182,2014-03-22,rental_application,2014-05-31,denied
C116647,Inq_875887,2014-05-23,rental_application,2014-05-31,approved
C116647,Inq_749792,2014-08-25,instalment,2014-05-31,approved
C116647,Inq_653812,2014-05-31,rental_application,2014-05-31,approved
C116647,Inq_979922,2014-07-06,rental_application,2014-05-31,approved
C116783,Inq_122492,2014-06-02,revolving,2014-05-31,approved
C116783,Inq_652716,2014-06-24,mortgage,2014-05-31,approved
C116783,Inq_236724,2014-06-29,rental_application,2014-05-31,approved
C116783,Inq_762684,2014-07-07,revolving,2014-05-31,approved
C116783,Inq_759455,2014-06-19,revolving,2014-05-31,denied
C116835,Inq_821238,2014-06-18,revolving,2014-05-31,denied
C116835,Inq_942582,2014-06-05,revolving,2014-05-31,approved
C116835,Inq_793288,2014-06-01,instalment,2014-05-31,approved
C116881,Inq_444824,2014-05-23,revolving,2014-05-31,approved
C116881,Inq_581505,2014-05-16,revolving,2014-05-31,approved
C116881,Inq_194002,2014-04-11,revolving,2014-05-31,approved
C116881,Inq_943215,2014-06-11,revolving,2014-05-31,denied
C116886,Inq_476021,2014-07-07,revolving,2014-05-31,approved
C117136,Inq_671024,2014-07-01,rental_application,2014-05-31,approved
C117136,Inq_436157,2014-08-25,revolving,2014-05-31,denied
C117136,Inq_325216,2014-06-12,revolving,2014-05-31,approved
C117136,Inq_646872,2014-07-26,revolving,2014-05-31,approved
C117136,Inq_466549,2014-06-01,revolving,2014-05-31,approved
C117136,Inq_381182,2014-05-28,revolving,2014-05-31,approved
C117353,Inq_509492,2014-04-27,revolving,2014-05-31,approved
C117353,Inq_699988,2014-06-05,revolving,2014-05-31,approved
C117353,Inq_632400,2014-04-13,revolving,2014-05-31,approved
C117353,Inq_889107,2014-05-16,revolving,2014-05-31,approved
C117426,Inq_971938,2014-06-05,mortgage,2014-05-31,approved
C117594,Inq_922962,2014-06-19,instalment,2014-05-31,approved
C117636,Inq_496296,2014-08-14,revolving,2014-05-31,approved
C117636,Inq_656974,2014-07-18,revolving,2014-05-31,approved
C117636,Inq_774873,2014-07-11,revolving,2014-05-31,approved
C117777,Inq_650268,2014-08-28,revolving,2014-05-31,approved
C117912,Inq_737460,2014-04-19,revolving,2014-05-31,approved
C117912,Inq_765549,2014-04-23,revolving,2014-05-31,approved
C117912,Inq_689064,2014-07-02,revolving,2014-05-31,approved
C117912,Inq_545271,2014-06-05,revolving,2014-05-31,approved
C117912,Inq_754500,2014-05-30,revolving,2014-05-31,approved
C117912,Inq_916128,2014-06-01,revolving,2014-05-31,approved
C117912,Inq_474148,2014-04-11,revolving,2014-05-31,denied
C117962,Inq_691434,2014-03-28,rental_application,2014-05-31,approved
C117962,Inq_215947,2014-05-18,revolving,2014-05-31,approved
C118000,Inq_851482,2014-06-25,revolving,2014-05-31,approved
C118000,Inq_504464,2014-04-12,revolving,2014-05-31,denied
C118000,Inq_221599,2014-05-31,revolving,2014-05-31,approved
C118000,Inq_284891,2014-05-05,rental_application,2014-05-31,approved
C118000,Inq_160387,2014-06-22,rental_application,2014-05-31,approved
C118049,Inq_914412,2014-05-30,revolving,2014-05-31,approved
C118049,Inq_524608,2014-07-06,revolving,2014-05-31,approved
C118049,Inq_314436,2014-06-11,instalment,2014-05-31,approved
C118135,Inq_227309,2014-08-14,revolving,2014-05-31,denied
C118135,Inq_290628,2014-07-19,rental_application,2014-05-31,approved
C118135,Inq_465829,2014-07-12,mortgage,2014-05-31,approved
C118135,Inq_612589,2014-08-17,rental_application,2014-05-31,approved
C118254,Inq_198664,2014-07-06,revolving,2014-05-31,approved
C118254,Inq_719992,2014-06-21,revolving,2014-05-31,approved
C118254,Inq_236680,2014-07-23,revolving,2014-05-31,approved
C118269,Inq_961524,2014-03-28,revolving,2014-05-31,approved
C118269,Inq_147252,2014-06-20,revolving,2014-05-31,approved
C118269,Inq_212064,2014-06-21,revolving,2014-05-31,approved
C118447,Inq_625059,2014-07-08,revolving,2014-05-31,approved
C118447,Inq_700910,2014-08-06,revolving,2014-05-31,denied
C118447,Inq_835048,2014-06-04,revolving,2014-05-31,approved
C118447,Inq_894324,2014-07-06,instalment,2014-05-31,approved
C118517,Inq_405627,2014-07-07,revolving,2014-05-31,denied
C118517,Inq_538178,2014-08-15,revolving,2014-05-31,denied
C118517,Inq_802195,2014-06-15,revolving,2014-05-31,approved
C118671,Inq_869979,2014-07-26,revolving,2014-05-31,approved
C118671,Inq_898468,2014-06-26,revolving,2014-05-31,approved
C118671,Inq_237011,2014-09-02,revolving,2014-05-31,approved
C118671,Inq_576960,2014-07-25,revolving,2014-05-31,approved
C118671,Inq_208689,2014-06-23,revolving,2014-05-31,approved
C118704,Inq_346686,2014-05-16,revolving,2014-05-31,approved
C118704,Inq_801965,2014-06-08,revolving,2014-05-31,approved
C118704,Inq_113993,2014-05-29,revolving,2014-05-31,approved
C118707,Inq_301035,2014-05-04,mortgage,2014-05-31,approved
C118770,Inq_882025,2014-08-23,revolving,2014-05-31,denied
C118770,Inq_494060,2014-07-14,rental_application,2014-05-31,approved
C118770,Inq_467319,2014-09-12,revolving,2014-05-31,approved
C118776,Inq_421335,2014-04-28,rental_application,2014-05-31,approved
C118776,Inq_599870,2014-05-30,revolving,2014-05-31,approved
C118776,Inq_773029,2014-06-22,revolving,2014-05-31,approved
C118776,Inq_333608,2014-04-26,revolving,2014-05-31,approved
C118776,Inq_304016,2014-06-08,revolving,2014-05-31,approved
C118776,Inq_306291,2014-05-17,revolving,2014-05-31,approved
C118863,Inq_881994,2014-06-11,revolving,2014-05-31,denied
C118863,Inq_829882,2014-09-27,revolving,2014-05-31,denied
C118863,Inq_564749,2014-08-05,mortgage,2014-05-31,approved
C118863,Inq_171290,2014-08-06,rental_application,2014-05-31,approved
C119117,Inq_970627,2014-06-01,revolving,2014-05-31,approved
C119117,Inq_534485,2014-05-06,revolving,2014-05-31,denied
C119187,Inq_977078,2014-06-23,revolving,2014-05-31,approved
C119187,Inq_922487,2014-06-30,revolving,2014-05-31,approved
C119423,Inq_871532,2014-07-01,revolving,2014-05-31,approved
C119423,Inq_343211,2014-04-06,revolving,2014-05-31,approved
C119423,Inq_709965,2014-05-16,revolving,2014-05-31,approved
C119423,Inq_140541,2014-06-27,mortgage,2014-05-31,denied
C119559,Inq_557222,2014-08-09,revolving,2014-05-31,approved
C119559,Inq_658422,2014-08-18,rental_application,2014-05-31,approved
C119559,Inq_923324,2014-06-30,revolving,2014-05-31,approved
C119559,Inq_415704,2014-08-12,revolving,2014-05-31,approved
C119559,Inq_104461,2014-08-29,revolving,2014-05-31,denied
C119559,Inq_507089,2014-06-25,revolving,2014-05-31,approved
C119559,Inq_503140,2014-08-03,revolving,2014-05-31,approved
C119674,Inq_425224,2014-05-04,revolving,2014-05-31,denied
C119674,Inq_624317,2014-07-14,revolving,2014-05-31,approved
C119750,Inq_469984,2014-07-01,revolving,2014-05-31,approved
C119920,Inq_340811,2014-07-11,revolving,2014-05-31,denied
C119920,Inq_774553,2014-07-09,revolving,2014-05-31,approved
C119920,Inq_170959,2014-07-02,mortgage,2014-05-31,approved
C119920,Inq_763966,2014-08-06,revolving,2014-05-31,approved
C120074,Inq_385602,2014-06-27,revolving,2014-05-31,approved
C120105,Inq_730981,2014-04-13,revolving,2014-05-31,approved
C120105,Inq_235701,2014-07-04,revolving,2014-05-31,approved
C120105,Inq_732197,2014-06-07,revolving,2014-05-31,approved
C120398,Inq_210606,2014-06-18,mortgage,2014-05-31,approved
C120398,Inq_847075,2014-08-28,revolving,2014-05-31,approved
C120425,Inq_254234,2014-09-19,revolving,2014-05-31,approved
C120425,Inq_495867,2014-07-03,revolving,2014-05-31,approved
C120425,Inq_460899,2014-09-13,revolving,2014-05-31,approved
C120475,Inq_417525,2014-06-30,rental_application,2014-05-31,approved
C120628,Inq_620335,2014-05-28,revolving,2014-05-31,approved
C120628,Inq_334315,2014-04-09,mortgage,2014-05-31,denied
C120628,Inq_964634,2014-06-09,rental_application,2014-05-31,denied
C120880,Inq_750543,2014-07-13,revolving,2014-05-31,approved
C120880,Inq_119142,2014-05-09,mortgage,2014-05-31,approved
C120880,Inq_767925,2014-04-29,instalment,2014-05-31,approved
C120880,Inq_611769,2014-06-10,revolving,2014-05-31,approved
C120880,Inq_239623,2014-08-13,mortgage,2014-05-31,approved
C120919,Inq_731259,2014-04-03,revolving,2014-05-31,approved
C120949,Inq_628756,2014-03-19,mortgage,2014-05-31,approved
C120949,Inq_945650,2014-05-01,instalment,2014-05-31,denied
C121125,Inq_305215,2014-07-26,revolving,2014-05-31,approved
C121125,Inq_769712,2014-07-14,revolving,2014-05-31,approved
C121125,Inq_155701,2014-05-12,instalment,2014-05-31,approved
C121211,Inq_834379,2014-07-27,revolving,2014-05-31,approved
C121211,Inq_994976,2014-05-29,revolving,2014-05-31,approved
